"","date","state.abbr","positive","negative","pending","hospitalizedCurrently","hospitalizedCumulative","inIcuCurrently","inIcuCumulative","onVentilatorCurrently","onVentilatorCumulative","recovered","lastUpdateEt","dateModified","checkTimeEt","death","dateChecked","hash","state","Positive_Increase"
"1272",2020-06-08,"OK",7205,214598,NA,158,1039,65,NA,NA,NA,6014,"6/8/2020 00:00","2020-06-08T00:00:00Z","06/07 20:00",348,"2020-06-08T00:00:00Z","12d807b1e07055191071acdf6677dcf2675cb163","Oklahoma",158
"1273",2020-06-08,"OR",4922,144957,NA,137,843,43,NA,18,NA,2237,"6/8/2020 03:01","2020-06-08T03:01:00Z","06/07 23:01",164,"2020-06-08T03:01:00Z","9d435e420fcf905ac9b4f9bf783f73d5d9f964fb","Oregon",66
"1274",2020-06-08,"PA",76563,451387,NA,1174,NA,NA,NA,268,NA,53670,"6/7/2020 00:00","2020-06-07T00:00:00Z","06/06 20:00",5953,"2020-06-07T00:00:00Z","7bd043228a9cd43aa7d9d63bad9cfc74a187b731","Pennsylvania",493
"1275",2020-06-08,"PR",5046,NA,NA,107,NA,8,NA,7,NA,NA,"6/8/2020 05:52","2020-06-08T05:52:00Z","06/08 01:52",142,"2020-06-08T05:52:00Z","51a522da5dc89b1d835e897a886893b2a17ff891","Puerto Rico",139
"1276",2020-06-08,"RI",15642,163527,NA,146,1807,28,NA,20,NA,1390,"6/8/2020 12:00","2020-06-08T12:00:00Z","06/08 08:00",799,"2020-06-08T12:00:00Z","610b97f4c72b954edf0ed5b85391b12e74cb7154","Rhode Island",49
"1277",2020-06-08,"SC",14800,229861,NA,507,1814,NA,NA,NA,NA,7347,"6/8/2020 15:45","2020-06-08T15:45:00Z","06/08 11:45",557,"2020-06-08T15:45:00Z","61661944bd07c473947a7350cb5f15a612a2929b","South Carolina",428
"1278",2020-06-08,"SD",5471,52348,NA,92,482,NA,NA,NA,NA,4403,"6/7/2020 18:00","2020-06-07T18:00:00Z","06/07 14:00",65,"2020-06-07T18:00:00Z","376fdc2647af747981dfab899f4d47f0a4bd407d","South Dakota",52
"1279",2020-06-08,"TN",26944,485819,NA,NA,1948,NA,NA,NA,NA,17563,"6/8/2020 15:00","2020-06-08T15:00:00Z","06/08 11:00",421,"2020-06-08T15:00:00Z","644e6c2fdf6da7ea11750f4cfbd3336abf8ef1b6","Tennessee",631
"1280",2020-06-08,"TX",75616,1044700,NA,1935,NA,NA,NA,NA,NA,49758,"6/7/2020 16:30","2020-06-07T16:30:00Z","06/07 12:30",1830,"2020-06-07T16:30:00Z","c55ca3829196b529506b4f2d8337bff8aa1347c9","Texas",1637
"1281",2020-06-08,"UT",12322,230577,NA,182,918,NA,270,NA,112,7255,"6/8/2020 15:00","2020-06-08T15:00:00Z","06/08 11:00",124,"2020-06-08T15:00:00Z","cc23e1d20e5c0032e3f002433e63fe7282b9c289","Utah",237
"1282",2020-06-08,"VA",51251,332341,373,1173,7730,308,NA,160,NA,6557,"6/7/2020 17:00","2020-06-07T17:00:00Z","06/07 13:00",1477,"2020-06-07T17:00:00Z","b707a6b0d71508423cf7d1e406fae0b9ebf082bf","Virginia",487
"1283",2020-06-08,"VI",71,2128,3,NA,NA,NA,NA,NA,NA,62,"6/8/2020 15:01","2020-06-08T15:01:00Z","06/08 11:01",6,"2020-06-08T15:01:00Z","1108c04f41252144f2a37dbd97a6393683b15871","U.S. Virgin Islands",0
"1284",2020-06-08,"VT",1075,41723,NA,13,NA,NA,NA,NA,NA,895,"6/8/2020 00:00","2020-06-08T00:00:00Z","06/07 20:00",55,"2020-06-08T00:00:00Z","4341ed1f60198b704d7d8f9116958955ff8507ca","Vermont",9
"1285",2020-06-08,"WA",25732,355573,NA,213,3669,NA,NA,66,NA,NA,"6/7/2020 02:59","2020-06-07T02:59:00Z","06/06 22:59",1159,"2020-06-07T02:59:00Z","e9cd6860e4a0947d48988b96a26cf8e85e686636","Washington",272
"1286",2020-06-08,"WI",23434,333253,206,528,2860,110,637,NA,NA,14242,"6/8/2020 00:00","2020-06-08T00:00:00Z","06/07 20:00",646,"2020-06-08T00:00:00Z","7a7085cbf199c3adbe5924b24c2ec63919fa3da4","Wisconsin",300
"1287",2020-06-08,"WV",2153,111452,NA,24,NA,9,NA,4,NA,1468,"6/8/2020 13:00","2020-06-08T13:00:00Z","06/08 09:00",84,"2020-06-08T13:00:00Z","7bcd88efa6c1812bbfa12fb634a9ff54359f62c5","West Virginia",16
"1288",2020-06-08,"WY",960,29014,NA,7,91,NA,NA,NA,NA,773,"6/8/2020 17:54","2020-06-08T17:54:00Z","06/08 13:54",17,"2020-06-08T17:54:00Z","759145f2e2450f494d7d7cca1e2355e8ae86e6f2","Wyoming",10
"1289",2020-06-07,"AK",544,64360,NA,7,NA,NA,NA,1,NA,382,"6/7/2020 00:00","2020-06-07T00:00:00Z","06/06 20:00",10,"2020-06-07T00:00:00Z","e4a48157efd647f42d54416f452609c0e7e37277","Alaska",19
"1290",2020-06-07,"AL",20500,239066,NA,NA,2022,NA,615,NA,364,11395,"6/7/2020 11:00","2020-06-07T11:00:00Z","06/07 07:00",692,"2020-06-07T11:00:00Z","184c5f99672b1df7e18b09a4490b104c94a6512c","Alabama",425
"1291",2020-06-07,"AR",9426,150847,NA,145,844,NA,NA,35,143,6424,"6/7/2020 16:10","2020-06-07T16:10:00Z","06/07 12:10",154,"2020-06-07T16:10:00Z","6759145c896e01129855228f8d701df011941b89","Arkansas",314
"1292",2020-06-07,"AS",0,174,NA,NA,NA,NA,NA,NA,NA,NA,"6/1/2020 00:00","2020-06-01T00:00:00Z","05/31 20:00",0,"2020-06-01T00:00:00Z","9f8ad30b405414ba781ab07983f6dc06932ce84b","American Samoa",0
"1293",2020-06-07,"AZ",26889,254732,NA,1252,3847,392,NA,248,NA,5517,"6/7/2020 00:00","2020-06-07T00:00:00Z","06/06 20:00",1044,"2020-06-07T00:00:00Z","4794dcce303901d6dd1f53e4bf8c23fe3ba699e0","Arizona",789
"1294",2020-06-07,"CA",128812,2233406,NA,4525,NA,1288,NA,NA,NA,NA,"6/7/2020 00:00","2020-06-07T00:00:00Z","06/06 20:00",4626,"2020-06-07T00:00:00Z","ae6ea712f5ad93e29b377f42166a07d9bc8eeab9","California",2507
"1295",2020-06-07,"CO",27848,185166,NA,299,4480,NA,NA,NA,NA,4074,"6/7/2020 00:00","2020-06-07T00:00:00Z","06/06 20:00",1527,"2020-06-07T00:00:00Z","e002a43e96fd9e80b72c36c118700a89759b2754","Colorado",153
"1296",2020-06-07,"CT",43968,258386,NA,333,9669,NA,NA,NA,NA,7284,"6/6/2020 20:30","2020-06-06T20:30:00Z","06/06 16:30",4071,"2020-06-06T20:30:00Z","7f2f69d75c45fc7a79e3b7f1ff8be6562b9ef428","Connecticut",124
"1297",2020-06-07,"DC",9332,45215,NA,285,NA,90,NA,73,NA,1143,"6/6/2020 00:00","2020-06-06T00:00:00Z","06/05 20:00",489,"2020-06-06T00:00:00Z","1f7fd2911a477e39d142faa08ad7aad81c32e638","District of Columbia",57
"1298",2020-06-07,"DE",9942,59055,NA,103,NA,NA,NA,NA,NA,5792,"6/6/2020 18:00","2020-06-06T18:00:00Z","06/06 14:00",488,"2020-06-06T18:00:00Z","3a5917917d323035ad6f6531fd1755d75e555b25","Delaware",30
"1299",2020-06-07,"FL",63938,1152220,1161,NA,11215,NA,NA,NA,NA,NA,"6/7/2020 09:59","2020-06-07T09:59:00Z","06/07 05:59",2786,"2020-06-07T09:59:00Z","afbb99dbb308153fb272c28e4165aba4dd4847b3","Florida",966
"1300",2020-06-07,"GA",51898,487986,NA,783,8685,NA,1909,NA,NA,NA,"6/7/2020 15:36","2020-06-07T15:36:00Z","06/07 11:36",2180,"2020-06-07T15:36:00Z","4da32e863ae06667761c67dedcede117181a0a6c","Georgia",599
"1301",2020-06-07,"GU",179,7284,NA,NA,NA,NA,NA,NA,NA,162,"6/6/2020 01:45","2020-06-06T01:45:00Z","06/05 21:45",5,"2020-06-06T01:45:00Z","b5f42579b0cfb7d3ca0d33f8ebed12ea729b55d6","Guam",0
"1302",2020-06-07,"HI",673,53382,NA,NA,83,NA,NA,NA,NA,616,"6/6/2020 18:00","2020-06-06T18:00:00Z","06/06 14:00",17,"2020-06-06T18:00:00Z","c53ec48492521f57e3ffb686c60158458492a6b5","Hawaii",2
"1303",2020-06-07,"IA",21667,166525,NA,269,NA,86,NA,54,NA,12805,"6/7/2020 00:00","2020-06-07T00:00:00Z","06/06 20:00",604,"2020-06-07T00:00:00Z","e21234b2fc5cbf20fe462e4b27b27e5b33b46347","Iowa",320
"1304",2020-06-07,"ID",3139,52902,NA,NA,260,NA,99,NA,NA,2461,"6/6/2020 19:00","2020-06-06T19:00:00Z","06/06 15:00",83,"2020-06-06T19:00:00Z","0ace66baf3ad5a7be8a7309e1578278d9ddb21fd","Idaho",0
"1305",2020-06-07,"IL",127757,915017,NA,2550,NA,720,NA,438,NA,NA,"6/7/2020 00:59","2020-06-07T00:59:00Z","06/06 20:59",5904,"2020-06-07T00:59:00Z","6db5b284693cb6e259c9309e256a1e16f296eb8a","Illinois",1382
"1306",2020-06-07,"IN",37397,266866,NA,913,6136,335,1317,133,NA,25138,"6/6/2020 23:59","2020-06-06T23:59:00Z","06/06 19:59",2303,"2020-06-06T23:59:00Z","f6f638ec68828d3bfc923aaa45e5bf0d206afc79","Indiana",226
"1307",2020-06-07,"KS",10393,103260,NA,NA,917,NA,306,NA,135,612,"6/5/2020 10:00","2020-06-05T10:00:00Z","06/05 06:00",232,"2020-06-05T10:00:00Z","530747a09055ba1b992df4ac494255719b4daf2c","Kansas",257
"1308",2020-06-07,"KY",11287,237775,NA,495,2361,75,958,NA,NA,3344,"6/6/2020 00:00","2020-06-06T00:00:00Z","06/05 20:00",470,"2020-06-06T00:00:00Z","78685755db0d2ca9870330f56be33f4df1f485ad","Kentucky",189
"1309",2020-06-07,"LA",42816,391249,NA,575,NA,NA,NA,74,NA,31728,"6/7/2020 13:00","2020-06-07T13:00:00Z","06/07 09:00",2936,"2020-06-07T13:00:00Z","0f48d5ab4516c9a72c2d4aecaeada1544d695f70","Louisiana",234
"1310",2020-06-07,"MA",103436,549054,NA,1442,10393,335,NA,221,NA,NA,"6/7/2020 10:00","2020-06-07T10:00:00Z","06/07 06:00",7316,"2020-06-07T10:00:00Z","98d5837a8776b13250fe9521b13ad5331879a572","Massachusetts",190
"1311",2020-06-07,"MD",57973,306830,NA,1003,9546,404,NA,NA,NA,4240,"6/7/2020 10:00","2020-06-07T10:00:00Z","06/07 06:00",2749,"2020-06-07T10:00:00Z","3e99063775940f360c5300d974455e3891df4846","Maryland",431
"1312",2020-06-07,"ME",2570,56399,NA,34,298,15,NA,7,NA,1864,"6/6/2020 11:59","2020-06-06T11:59:00Z","06/06 07:59",99,"2020-06-06T11:59:00Z","cfc2f25b18c345dc064dacc65ea90544b32c40d4","Maine",18
"1313",2020-06-07,"MI",64969,661256,NA,864,NA,315,NA,191,NA,42041,"6/7/2020 00:00","2020-06-07T00:00:00Z","06/06 20:00",5927,"2020-06-07T00:00:00Z","78d5d64ea27a66bb2a2cbfd1793a7f5ec04fcd08","Michigan",135
"1314",2020-06-07,"MN",28988,324153,NA,450,3367,199,1044,NA,NA,22992,"6/6/2020 17:00","2020-06-06T17:00:00Z","06/06 13:00",1197,"2020-06-06T17:00:00Z","5560c98d7eb04a891176c3a8ec27e82bda3bb52f","Minnesota",448
"1315",2020-06-07,"MO",14553,222305,NA,657,NA,NA,NA,84,NA,NA,"6/7/2020 00:00","2020-06-07T00:00:00Z","06/06 20:00",809,"2020-06-07T00:00:00Z","2af3bc743ea5c08f52fa7c094776db5b2064e17c","Missouri",181
"1316",2020-06-07,"MP",27,7214,NA,NA,NA,NA,NA,NA,NA,19,"6/7/2020 00:00","2020-06-07T00:00:00Z","06/06 20:00",2,"2020-06-07T00:00:00Z","2b65da132afb6e8afc37698a5dc88daf61c8c2af","Northern Mariana Islands",1
"1317",2020-06-07,"MS",17270,185979,NA,585,2522,133,NA,69,NA,11203,"6/6/2020 19:00","2020-06-06T19:00:00Z","06/06 15:00",817,"2020-06-06T19:00:00Z","dc6d9efc9364de1540418aa172ad55552ee609ee","Mississippi",498
"1318",2020-06-07,"MT",545,46833,NA,2,69,NA,NA,NA,NA,475,"6/7/2020 00:00","2020-06-07T00:00:00Z","06/06 20:00",18,"2020-06-07T00:00:00Z","293d611852e5b2a89e7696b96326ffac35ff37c8","Montana",3
"1319",2020-06-07,"NC",35546,475680,NA,696,NA,NA,NA,NA,NA,18860,"6/6/2020 11:15","2020-06-06T11:15:00Z","06/06 07:15",996,"2020-06-06T11:15:00Z","dcae9b363e0294f905a59ba7e043197ac0108aa2","North Carolina",938
"1320",2020-06-07,"ND",2861,77072,NA,28,183,NA,NA,NA,NA,2307,"6/7/2020 00:00","2020-06-07T00:00:00Z","06/06 20:00",75,"2020-06-07T00:00:00Z","c56ec467c8898d430033b21210e658bfd0cfd6b6","North Dakota",19
"1321",2020-06-07,"NE",15543,104226,NA,167,928,NA,NA,NA,NA,8255,"6/6/2020 20:00","2020-06-06T20:00:00Z","06/06 16:00",188,"2020-06-06T20:00:00Z","d308733100683e475db659d02f9db84b1a5ef11b","Nebraska",91
"1322",2020-06-07,"NH",5019,78990,NA,84,487,NA,145,NA,NA,3319,"6/6/2020 09:00","2020-06-06T09:00:00Z","06/06 05:00",283,"2020-06-06T09:00:00Z","04220c00767b5cee3da6193d31134211aced428d","New Hampshire",24
"1323",2020-06-07,"NJ",164164,796261,NA,1882,18050,503,NA,385,NA,27824,"6/7/2020 13:00","2020-06-07T13:00:00Z","06/07 09:00",12176,"2020-06-07T13:00:00Z","b78b9ef1a9e8b15b392b2b18ee86ba15b48c9077","New Jersey",333
"1324",2020-06-07,"NM",8800,220347,NA,176,1489,NA,NA,NA,NA,3286,"6/6/2020 18:00","2020-06-06T18:00:00Z","06/06 14:00",392,"2020-06-06T18:00:00Z","3ac4a810c9606931400e6102fa07de4e6477a10f","New Mexico",140
"1325",2020-06-07,"NV",9649,166048,NA,348,NA,80,NA,44,NA,522,"6/7/2020 11:00","2020-06-07T11:00:00Z","06/07 07:00",465,"2020-06-07T11:00:00Z","77a81b8ca5963d6f199665eb654468f900373945","Nevada",137
"1326",2020-06-07,"NY",378097,2119745,NA,2427,89995,704,NA,534,NA,67544,"6/7/2020 00:00","2020-06-07T00:00:00Z","06/06 20:00",24259,"2020-06-07T00:00:00Z","070d3d59df9461adc66d643720912c84190c89f6","New York",702
"1327",2020-06-07,"OH",38476,430548,NA,603,6497,240,1657,167,NA,NA,"6/7/2020 14:00","2020-06-07T14:00:00Z","06/07 10:00",2377,"2020-06-07T14:00:00Z","7cc9617538d00d052e5dbf19d03aff2b6cea4cd9","Ohio",361
"1328",2020-06-07,"OK",7150,214598,NA,158,1026,65,NA,NA,NA,5981,"6/7/2020 00:00","2020-06-07T00:00:00Z","06/06 20:00",348,"2020-06-07T00:00:00Z","7a6f7b611b6eea2bddfcbeaa746afcd9ddf62dc6","Oklahoma",55
"1329",2020-06-07,"OR",4808,143592,NA,121,819,39,NA,16,NA,2237,"6/7/2020 03:01","2020-06-07T03:01:00Z","06/06 23:01",164,"2020-06-07T03:01:00Z","c7a7e3a59d4b7c387a8781d88df16e8bb7b07af0","Oregon",114
"1330",2020-06-07,"PA",76212,444173,NA,1174,NA,NA,NA,268,NA,53670,"6/6/2020 00:00","2020-06-06T00:00:00Z","06/05 20:00",5943,"2020-06-06T00:00:00Z","4162851d8273ef705332c5fe3bb74ed130aa0c97","Pennsylvania",351
"1331",2020-06-07,"PR",4985,NA,NA,105,NA,6,NA,7,NA,NA,"6/7/2020 05:58","2020-06-07T05:58:00Z","06/07 01:58",142,"2020-06-07T05:58:00Z","bd9d67ad86ce947704d446ba9ae5a5c7642b99af","Puerto Rico",61
"1332",2020-06-07,"RI",15441,155298,NA,182,1775,37,NA,23,NA,1336,"6/5/2020 12:00","2020-06-05T12:00:00Z","06/05 08:00",772,"2020-06-05T12:00:00Z","22a4b6593bfc38d1d27b2ff8622b0b60d57feb07","Rhode Island",201
"1333",2020-06-07,"SC",14286,223573,NA,477,1814,NA,NA,NA,NA,7347,"6/7/2020 13:30","2020-06-07T13:30:00Z","06/07 09:30",546,"2020-06-07T13:30:00Z","c4f0fa5656a4ad07345c32e1eb6ecd4d8e717956","South Carolina",514
"1334",2020-06-07,"SD",5438,51622,NA,87,478,NA,NA,NA,NA,4335,"6/6/2020 18:00","2020-06-06T18:00:00Z","06/06 14:00",65,"2020-06-06T18:00:00Z","35c140cb70a8036bb347ae0677df6ac62ad3d595","South Dakota",33
"1335",2020-06-07,"TN",26381,472387,NA,NA,1932,NA,NA,NA,NA,17222,"6/7/2020 15:00","2020-06-07T15:00:00Z","06/07 11:00",418,"2020-06-07T15:00:00Z","b04e72745e3a25164ffe0b13216195dba9651946","Tennessee",563
"1336",2020-06-07,"TX",74978,1025468,NA,1878,NA,NA,NA,NA,NA,49758,"6/7/2020 14:30","2020-06-07T14:30:00Z","06/07 10:30",1830,"2020-06-07T14:30:00Z","93f5ec60f9bd78f250655f03b3794d9d0712ab8a","Texas",638
"1337",2020-06-07,"UT",12066,225885,NA,207,900,NA,269,NA,111,7108,"6/7/2020 15:00","2020-06-07T15:00:00Z","06/07 11:00",121,"2020-06-07T15:00:00Z","016117dd481463a117c13f9554e19daaecf0d545","Utah",256
"1338",2020-06-07,"VA",50681,329135,385,1186,7724,316,NA,165,NA,6538,"6/6/2020 17:00","2020-06-06T17:00:00Z","06/06 13:00",1472,"2020-06-06T17:00:00Z","84f5865da3607c26af6952fd1e98b68d103f14ea","Virginia",570
"1339",2020-06-07,"VI",71,2125,4,NA,NA,NA,NA,NA,NA,62,"6/6/2020 09:56","2020-06-06T09:56:00Z","06/06 05:56",6,"2020-06-06T09:56:00Z","a938300b49ea8bd219ded8e5bb0cf0f17b9d9b38","U.S. Virgin Islands",0
"1340",2020-06-07,"VT",1063,40155,NA,14,NA,NA,NA,NA,NA,890,"6/7/2020 00:00","2020-06-07T00:00:00Z","06/06 20:00",55,"2020-06-07T00:00:00Z","3d053d9fc8d81cc5ac670559eeb87d84de4e7db3","Vermont",12
"1341",2020-06-07,"WA",25419,347610,NA,205,3652,NA,NA,57,NA,NA,"6/6/2020 02:59","2020-06-06T02:59:00Z","06/05 22:59",1153,"2020-06-06T02:59:00Z","6f40a9a5924f229f07ef49824b22973309fbef5b","Washington",313
"1342",2020-06-07,"WI",23212,325867,183,491,2848,107,638,NA,NA,14047,"6/7/2020 00:00","2020-06-07T00:00:00Z","06/06 20:00",647,"2020-06-07T00:00:00Z","4946b3522c1b05da338788263566e259dbbd8703","Wisconsin",222
"1343",2020-06-07,"WV",2144,109663,NA,28,NA,9,NA,4,NA,1451,"6/7/2020 10:00","2020-06-07T10:00:00Z","06/07 06:00",84,"2020-06-07T10:00:00Z","e3836267edea9c1acbde9832896abdc663ad21b6","West Virginia",9
"1344",2020-06-07,"WY",947,27804,NA,4,90,NA,NA,NA,NA,757,"6/7/2020 11:52","2020-06-07T11:52:00Z","06/07 07:52",17,"2020-06-07T11:52:00Z","3706aaf3d60da151f28888fc025d2d25f6a9a50c","Wyoming",13
"1345",2020-06-06,"AK",536,63365,NA,7,48,NA,NA,1,NA,382,"6/6/2020 00:00","2020-06-06T00:00:00Z","06/05 20:00",10,"2020-06-06T00:00:00Z","7cbcca176d4f8d73a68e76be5ef3309516ab24b1","Alaska",8
"1346",2020-06-06,"AL",20043,225601,NA,NA,1993,NA,612,NA,363,11395,"6/6/2020 11:00","2020-06-06T11:00:00Z","06/06 07:00",689,"2020-06-06T11:00:00Z","b6c59957647f64ee8b11e2c05f2fb28fa3c961cd","Alabama",457
"1347",2020-06-06,"AR",9101,147656,NA,154,838,NA,NA,36,142,6266,"6/6/2020 15:00","2020-06-06T15:00:00Z","06/06 11:00",154,"2020-06-06T15:00:00Z","0520cc0dc2a71cfb8d155e88dc8b29ebba76324a","Arkansas",325
"1348",2020-06-06,"AS",0,174,NA,NA,NA,NA,NA,NA,NA,NA,"6/1/2020 00:00","2020-06-01T00:00:00Z","05/31 20:00",0,"2020-06-01T00:00:00Z","cf3dfbebe4abbfe7761d0338ff6dfbe2328e5dac","American Samoa",0
"1349",2020-06-06,"AZ",25451,246195,NA,1278,3777,391,NA,292,NA,5399,"6/6/2020 00:00","2020-06-06T00:00:00Z","06/05 20:00",1042,"2020-06-06T00:00:00Z","0c2fc3ba3e8b1f88d530e37ef65fa9d9a2eb1cb2","Arizona",1438
"1350",2020-06-06,"CA",126016,2182284,NA,4526,NA,1315,NA,NA,NA,NA,"6/6/2020 00:00","2020-06-06T00:00:00Z","06/05 20:00",4559,"2020-06-06T00:00:00Z","1afb501a0a4992ff159fe5bca46af59a334fb379","California",2796
"1351",2020-06-06,"CO",27615,180662,NA,299,4472,NA,NA,NA,NA,4055,"6/6/2020 00:00","2020-06-06T00:00:00Z","06/05 20:00",1524,"2020-06-06T00:00:00Z","ee832d2a39d7f402109fb74d17f907aeae827ff8","Colorado",233
"1352",2020-06-06,"CT",43818,251731,NA,333,9669,NA,NA,NA,NA,7284,"6/5/2020 20:30","2020-06-05T20:30:00Z","06/05 16:30",4055,"2020-06-05T20:30:00Z","b179d6f5e77f9f7ac9e6a5768ee266ce2de367a5","Connecticut",150
"1353",2020-06-06,"DC",9269,44409,NA,276,NA,100,NA,68,NA,1138,"6/5/2020 00:00","2020-06-05T00:00:00Z","06/04 20:00",483,"2020-06-05T00:00:00Z","e7677f113cd0e054549e5e021cce8b094b87dbcd","District of Columbia",63
"1354",2020-06-06,"DE",9845,57790,NA,117,NA,NA,NA,NA,NA,5696,"6/5/2020 18:00","2020-06-05T18:00:00Z","06/05 14:00",485,"2020-06-05T18:00:00Z","0dd171cf61733a3612f708c4b3279eda3c041fdd","Delaware",97
"1355",2020-06-06,"FL",62758,1111427,1265,NA,11163,NA,NA,NA,NA,NA,"6/6/2020 10:00","2020-06-06T10:00:00Z","06/06 06:00",2773,"2020-06-06T10:00:00Z","1e29def941bd13fd17f30c98f0492c37c359aa57","Florida",1180
"1356",2020-06-06,"GA",51309,471548,NA,788,8662,NA,1901,NA,NA,NA,"6/6/2020 15:00","2020-06-06T15:00:00Z","06/06 11:00",2174,"2020-06-06T15:00:00Z","0a98d890d4c9192945493946ac122aef786c82cb","Georgia",589
"1357",2020-06-06,"GU",179,7284,NA,NA,NA,NA,NA,NA,NA,162,"6/6/2020 01:45","2020-06-06T01:45:00Z","06/05 21:45",5,"2020-06-06T01:45:00Z","f275d5b00711e099f8097a9e3d6bf2d71be32bc1","Guam",0
"1358",2020-06-06,"HI",664,52593,NA,NA,83,NA,NA,NA,NA,614,"6/5/2020 18:00","2020-06-05T18:00:00Z","06/05 14:00",17,"2020-06-05T18:00:00Z","6b09000e94ae888ec513e47aa9354596aedbfde4","Hawaii",9
"1359",2020-06-06,"IA",21478,163236,NA,299,NA,102,NA,62,NA,12715,"6/6/2020 00:00","2020-06-06T00:00:00Z","06/05 20:00",598,"2020-06-06T00:00:00Z","df7dc0a4081cc359804e965d13afbb92a67df1bf","Iowa",189
"1360",2020-06-06,"ID",3111,52128,NA,NA,257,NA,98,NA,NA,2408,"6/5/2020 19:00","2020-06-05T19:00:00Z","06/05 15:00",83,"2020-06-05T19:00:00Z","de0f4c67cbdb6702a019f5f7e4527b74b7f29ae6","Idaho",28
"1361",2020-06-06,"IL",126890,895184,NA,2702,NA,770,NA,476,NA,NA,"6/6/2020 00:00","2020-06-06T00:00:00Z","06/05 20:00",5864,"2020-06-06T00:00:00Z","15ba1b1b440be67511d5d529b84ad8e50263d598","Illinois",867
"1362",2020-06-06,"IN",36997,260533,NA,926,6091,344,1304,133,NA,24729,"6/5/2020 23:59","2020-06-05T23:59:00Z","06/05 19:59",2292,"2020-06-05T23:59:00Z","cfdca3b65976c66f4030a320ec2afe7dfd631e5b","Indiana",400
"1363",2020-06-06,"KS",10393,103260,NA,NA,917,NA,306,NA,135,612,"6/5/2020 10:00","2020-06-05T10:00:00Z","06/05 06:00",232,"2020-06-05T10:00:00Z","4b941fcc7ee9dd072f5be8147cb0fa27f2d3cf13","Kansas",0
"1364",2020-06-06,"KY",11287,237775,NA,495,2361,75,958,NA,NA,3344,"6/6/2020 00:00","2020-06-06T00:00:00Z","06/05 20:00",470,"2020-06-06T00:00:00Z","d77dc4048724396be289a5c87112c9f75e1b2470","Kentucky",0
"1365",2020-06-06,"LA",42486,385583,NA,582,NA,NA,NA,77,NA,31728,"6/6/2020 13:00","2020-06-06T13:00:00Z","06/06 09:00",2925,"2020-06-06T13:00:00Z","229373bd0ab141115a610c12500f113d5041b0b4","Louisiana",330
"1366",2020-06-06,"MA",103132,541507,NA,1529,10369,359,NA,238,NA,NA,"6/6/2020 10:00","2020-06-06T10:00:00Z","06/06 06:00",7289,"2020-06-06T10:00:00Z","67a53e3a98e828f66087cd0612e01bbd791843dd","Massachusetts",304
"1367",2020-06-06,"MD",57482,299894,NA,1059,9451,418,NA,NA,NA,4175,"6/6/2020 10:00","2020-06-06T10:00:00Z","06/06 06:00",2740,"2020-06-06T10:00:00Z","725d67877d97432d24f177f40271fc48d8bc0eb4","Maryland",491
"1368",2020-06-06,"ME",2524,56399,NA,35,296,14,NA,7,NA,1845,"6/5/2020 23:59","2020-06-05T23:59:00Z","06/05 19:59",98,"2020-06-05T23:59:00Z","69a290414fe8e0a2ede9cd35f2c0659a7a325de6","Maine",46
"1369",2020-06-06,"MI",64914,650942,NA,864,NA,315,NA,191,NA,42041,"6/6/2020 00:00","2020-06-06T00:00:00Z","06/05 20:00",5916,"2020-06-06T00:00:00Z","49961aa6fdeac64aeec68a482c973fecb6dd6c85","Michigan",55
"1370",2020-06-06,"MN",28853,314744,NA,473,3336,206,1044,NA,NA,22253,"6/5/2020 17:00","2020-06-05T17:00:00Z","06/05 13:00",1181,"2020-06-05T17:00:00Z","a5f71ace0b28097884a66644ab1d22a2f81f92e6","Minnesota",135
"1371",2020-06-06,"MO",14442,215623,NA,666,NA,NA,NA,79,NA,NA,"6/6/2020 00:00","2020-06-06T00:00:00Z","06/05 20:00",809,"2020-06-06T00:00:00Z","3aa8a13448a53a262903d1a545448d1d98995fbf","Missouri",111
"1372",2020-06-06,"MP",26,6669,NA,NA,NA,NA,NA,NA,NA,16,"6/4/2020 19:04","2020-06-04T19:04:00Z","06/04 15:04",2,"2020-06-04T19:04:00Z","fdc541c59ef52ce4939386ca6528e958211e806c","Northern Mariana Islands",1
"1373",2020-06-06,"MS",16769,176354,NA,604,2475,149,NA,84,NA,11203,"6/4/2020 19:00","2020-06-04T19:00:00Z","06/04 15:00",803,"2020-06-04T19:00:00Z","70101e4d267e16cb63938188ee769346a311ba75","Mississippi",501
"1374",2020-06-06,"MT",540,46214,NA,1,68,NA,NA,NA,NA,472,"6/6/2020 00:00","2020-06-06T00:00:00Z","06/05 20:00",18,"2020-06-06T00:00:00Z","b9a70ee6c18317686b365593ae6060c6570c00d2","Montana",5
"1375",2020-06-06,"NC",34625,462725,NA,708,NA,NA,NA,NA,NA,18860,"6/6/2020 11:15","2020-06-06T11:15:00Z","06/06 07:15",992,"2020-06-06T11:15:00Z","9503f55bafc24feabbc9ef71cfdd6169e3dd2ed5","North Carolina",921
"1376",2020-06-06,"ND",2816,76064,NA,29,182,NA,NA,NA,NA,2268,"6/6/2020 00:00","2020-06-06T00:00:00Z","06/05 20:00",75,"2020-06-06T00:00:00Z","264d77a3bedcbeb8163e5049050b9f80bb6dfc3d","North Dakota",45
